ip_location,content,label
未知,会吧，但是生完孩子就暂时不能工作，伸手要钱万一态度来了个一百八十度大转变多吓人，孩子要是天天自己照顾多吓人，还有生完孩子肉肉万一减不下去多吓人，回职场万一漏尿多吓人，惊奶了多吓人，万一……,0.0
云南,这体格杠杠棒,1.0
美国,不生孩子能活到105，我咽气的时候都能笑醒,2.0
重庆,为什么没人夸第二个阿姨呢，第二个阿姨很开明很实在的呀,1.0
上海,我也是这样想的[我想静静],1.0
广东,孩子给的，远远超过父母给的价值！！！,0.0
广东,科幻 一点都不真实[看],1.0
四川,生吧，除夕夜要上班的哟。,0.0
安徽,无所谓啊想生就生想不生就不生，自己的人生不影响别人,1.0
北京,从没想过要回报，她在那笑，我就觉得好幸福。跟我老公相爱12年，结婚8年，生活十分有乐趣，注重夫妻关系，也特别爱孩子,0.0
浙江,这口音一听就是江浙沪[泪奔]这边确实思想还是蛮开明的[猪头],1.0
湖南,没想那么多！一切水到渠成,0.0
未知,🙌🏻丁克在此…[汗颜R]现实生活中确实，身边的朋友都生了…哈哈哈哈…说多了就懒得去解释什么，浪费口水…,2.0
未知,[捂脸R]感觉你俩还没到生孩子这一步，感觉不熟的样子。,1.0
马来西亚,所以我还没结婚先生了一个[doge],0.0
广东,这身材双胞胎没跑了,0.0
江苏,怎么，现在不谈钱谈感情了吗？,1.0
安徽,妈味有了,1.0
上海,衰老是必然！！！至于是不是生育让人衰老也确实因人而异[doge][doge][doge]但我就想弱弱给评论区说一句，只要你晒自己的照片，一定有人说你妈味十足，就是生育让你断崖衰老[doge]所以不管是不是觉得自己生了以后还是绝美，或者就特别想找不痛快，能不能别晒自己了[笑哭R]能不能就讨论点up想讨论的主题[笑哭R][笑哭R][笑哭R],1.0
云南,[红色心形R],1.0
河北,我就是这样的观点[赞],1.0
湖南,我就是不孝 我还生活西化 我倒要看看影不影响我吃饭[抠鼻],2.0
四川,慢慢会恢复的，注意饮食多休息，该把很多事交给爸爸做就让他去做,0.0
未知,说实话，我和我对象都没问题，也能负担的起，就是第一条。都不想生[笑哭R],2.0
广东,[捂脸][捂脸][捂脸]这得有多优秀才能娶的到的啊,1.0
未知,我跟我对象也是这样的，一开始我就说不想要小孩，后面国庆的时候说给家里人旁敲侧击了这件事说发现家里人还是挺喜欢小孩的，我如果不想生的话就我俩还是不合适做朋友吧，一开始说的好听，说什么为我的身体考虑，你去看我主页就知道了,2.0
未知,[捂脸]你当然不清楚,1.0
浙江,很多人都只想占有孩子，不懂得尊重和得体退出,1.0
河南,不想生别生就完了，哪这么多为什么,1.0
四川,最后中国人口越来越少,1.0
未知,本来不想生，看完更不想了。不生孩子在我家都不算个事儿，在社会就更不算事。人类繁衍就看大家了[微笑R],2.0
黑龙江,现在很多年轻人在网上大放厥词什么不婚不育保平安，就好像结婚生子是什么跳入火坑的事儿似的，确实有婚姻不好的可是也有婚姻不错的啊，我们都是普通人，浩瀚的宇宙我们尘埃都不如，我留下血脉证明我曾经来过活过爱过也被爱过，这才是生命的真谛吧，当然你得对孩子对家庭负责，如果不想负责只想独美那确实不适合结婚生子,0.0
四川,好听得勒,1.0
安徽,先想想自己的存在对世界有没有贡献，如果没有为什么自己还活着，想清楚了再来,1.0
青海,说白了生孩子  送给别人当劳力[微笑],2.0
江苏,身为父母，才能体会到作为父母对孩子的爱，望着他一天天长大，他那么小什么也不会不能，那么需要被保护照顾，需要人抱，他也会一天天长大。晚上也在思考，自己会不会以后也会冒出“别人家小孩”这种想法，理智告诉自己：他有他的路，你给他择的不一定最适合他，老公想法很对“给他指引”就行，盼他健康平安快乐。,0.0
浙江,不是，按这个逻辑我寻思谁进养老院不会被扇大嘴巴子啊，除非你是某某人物的直系亲属[汗颜R]  怎么的你自己啥样没数嘛，生个孩子还能保证ta能带你飞黄腾达了？,1.0
广东,有没有孩子不是关键，重要是老了有好的身体和足够的钱,1.0
未知,没事，我晚年之前就会死[微笑R]我没晚年所以也不用孩子,2.0
广东,[抠鼻]人间清醒,1.0
北京,我爸妈要这么开明就好了,1.0
上海,刚生完的时候没什么感觉，生完一年后 有一天照镜子就突然觉得自己老了好多,1.0
上海,我就想问怎么得到这个图？,1.0
辽宁,纪伯伦的诗写的非常好,1.0
北京,有孩子很好 没有孩子也很好 人生是自己的选择也是自己的,1.0
安徽,一定要多多挣钱  想体验下中高端养老院的服务[流泪],1.0
马来西亚,生育后还可以补回来，熬夜带娃是补不回来了,2.0
广东,不知道为什么生完宝宝眼睛就会自然有妈味，盯着看了好久好像五官也没什么区别，但就是气质完全不同了,1.0
山东,没啥变化呀,1.0
未知,阿西！还是算了,1.0
江苏,作为一个精致的利己主义者 我想说 如果结婚生孩子会降低我的生活质量 那么我将不会结婚 也不会要小孩儿[微笑],2.0
河南,村里有个老人，一辈子光棍，河里淹死了，帽子叔叔说生前抑郁自己掉河里了，问他的侄女认可不认可，他的侄女认可，就这样揭过了,1.0
广东,主要为了付出，看到自己的作品很有成就感，要不停的修剪她打磨她，然后欣赏她。,0.0
福建,相互成就。我觉得。[泣不成声][泣不成声],0.0
未知,哈哈，你怎么这么天真，这种话你也信[偷笑R],1.0
加拿大,我公司有60岁以上的同事们，电子产品的确不太会用，因为她们的孩子不太有时间和她们相处教育她们，她们还是得靠和年轻一些的同事请教如何使用[笑哭R][笑哭R],1.0
未知,说得太对了，三观好正，选择丁克是自己的选择，要深思熟虑，毕竟以后要为自己的选择负责。不要总想着男的会反悔，会抛弃，自己要规划好自己的一生,1.0
湖南,这波流量带的,1.0
内蒙古,感觉是发型还有疲惫感,1.0
未知,已选择丁克，准备快活几十年后，遗体捐赠，有人收尸，邻居都是有爱心的还有国家人员来上香看望,2.0
未知,等我以后上班一定抢着春节加班，拿三倍工资的同时又不用面对七大姑八大姨的催婚。等我买房后，就把我爸妈接到身边，然后养只宠物陪爸妈，还想把年假集中到一起，带爸妈出去玩[害羞R],1.0
新疆,孩子真的很可爱，很美好，能让我们体会为人父母的美好，可是就因为她他太可爱了，太美好了，我不想让他她来到这个不美好的世界，不想让他们继续吃我们吃过的苦，父母之爱子则为之计深远，他们没有选择权，说我无能也好，胆小也罢，我不会自己没有准备好的时候，不会为了传宗接代，不会为了脸面，更不会为了养老，不会让他们一出生就成为工具人，我只会想给他们我全部的爱，一起陪伴，成长，成全彼此，如果做不到，那我不会让他来到这个世界的，这辈子没有缘分，下辈子还有的[感谢][感谢][感谢],0.0
江苏,作为一个没有公婆帮忙 自己妈身体不好 老公也没钱的人 我是不可能生的[笑哭R],2.0
未知,我和你一样哈哈哈哈身边的人卡卡生,0.0
未知,中肯，看完之后更坚定了丁克的决心。,2.0
未知,为什么都在说他在哄骗你，我不懂[微笑R],1.0
IP未知,谁不爱呢？虽然是单亲，但我们很幸福,0.0
辽宁,占用你的时间，增加你的烦恼，不让你睡觉，但是如果有下辈子，还是希望与她相见，保护她，爱着她，反正这辈子离不开我女儿了哈哈 [捂脸],0.0
广东,你们那个年代，没有还没开局就一百万起步！我们这个年代，还没开局最差的房子几十万，最差的车几万，最差的婚礼也得几万，最差的彩礼也得比车贵，什么你没钱？银行卖身契了解一下！所以只能结你麻痹！,1.0
新疆,不生孩子你永远不知道自己会如此爱一个人,0.0
未知,我以前男朋友的妈妈说我这个想法多9余。。更坚定了我分手的想法。,2.0
安徽,是他给了我做妈妈的机会我不需要他能给我什么我就是特别爱他，把所有最好的都给他,0.0
未知,男人要丁克的，我觉得挺假，他不要孩子还结什么婚？单身不香吗？女人丁克，大概年轻时没玩够，年纪大了后想要也怀不上，不丁能咋办？,1.0
上海,为啥我感觉你没变过[笑哭R],1.0
未知,人只有一生，经历或不经历啥都不用遗憾，反正最后都一样，自己爽快最好[笑哭R],1.0
上海,有娃的我也说点我的真实想法[暗中观察R]，就是后悔啊[哭惹R]真的是后悔死了，没事生什么孩子。,0.0
山西,我想知道老一辈人非生孩子的目的是什么，是真的爱孩子希望孩子开开心心活着，还是为了给自己将来养老而生的孩子[发呆]还是为了延续香火完成任务[发呆],1.0
河南,我才22岁，我弟弟妹妹是我和我妈一起带大的，我已经不想再照顾小孩子了，照顾的够够的，因为我和弟弟妹妹差得年龄比较大，我颇有一种长姐如母的感觉，受不了再来一个娃，以后只想好好挣钱，抓好我弟弟妹妹的教育，让我爸妈早点闲下来。结婚随缘吧，生娃还不考虑，除非我特别有钱，不然我弟弟妹妹就够造的了[捂脸R],2.0
未知,我就是这么认为的,1.0
未知,我认识一个婆婆有快10个孙，都一直她在带，送走大的来了小的，老人家现在累住院了……,1.0
未知,想生 想嫁 但是看哪个哪个不顺眼[doge],0.0
陕西,说得好[赞]生活太繁琐了,1.0
陕西,看不够看不够，爱不够怎么办。我好喜欢我生的小人儿。,0.0
湖北,想法是一样的，但是没有对抗父母的勇气，只能默默给你点赞。,1.0
广东,生一窝,0.0
山西,生孩子最大的盼头就是老了心里有个念想，活着才有劲儿,0.0
云南,人生最大的幸福就是，目前父母健在，儿女健康。,0.0
河南,这么明事理的老太太不多了[赞],1.0
浙江,我感觉专家是反革命分子，我们中国只有无产阶级,1.0
浙江,坏处是多年后你老公想要宝宝了，你却生不了了[捂脸R]这是我能想到唯一的坏处,0.0
河南,我不需要他有什么用，我只要他平安快乐,0.0
天津,有钱且不带娃就能解决了[笑哭R]明星四五十岁了生娃还那样。,0.0
未知,会[哇R],1.0
辽宁,"没有她时，你无法想象有她的生活。
有了她时，你根本不能接受没有她的日子。
这就是我的小孩",0.0
未知,说的容易，父母什么时候会听孩子的话，尤其是婆婆根本不可能听儿媳妇的话[笑哭R],1.0
未知,没有好的基因，没有好的条件，没有财产继承，要孩子干嘛？像十五年前养活就好了吗？那样是害孩子，孩子不是猫狗，不是能养活就可以要的，是责任,1.0
未知,不想让孩子继承我的贫穷与平庸，,2.0
广东,生完后感觉油了，其实生娃改变最大的是肚子和屁股，带娃才是真的催人老。,0.0
安徽,生孩子的意义就是 你觉得生活没有意义的时候 一想到自己可爱的孩子 强烈的希望满身袭来 生命有了奔头,0.0
上海,养儿可以防老的，至少住养老院别人欺负你的时候还要掂量下你背后还是有人撑腰的。,0.0
安徽,评论一条，我想说，我的父母给了我最大的爱，他们就是普通的农民，工人！给了我勇敢面对责任的勇气！既然我有了，我就得让她也感受到父母的爱，我努力的工作，不是因为我是一个韭菜，而是，能让她快乐一点,0.0
